round,g1,g2,choice,coin_flip,wealth_expected,wealth_actual,realized,g1_max,g1_min,g1_range,g1_mean,g1_signs_diff,g1_both_positive,g1_both_negative,g1_count_positive,g1_count_negative,g1_both_gainers,g1_both_shrinkers,g1_count_gainers,g1_count_shrinkers,g2_max,g2_min,g2_range,g2_mean,g2_signs_diff,g2_both_positive,g2_both_negative,g2_count_positive,g2_count_negative,g2_both_gainers,g2_both_shrinkers,g2_count_gainers,g2_count_shrinkers,eta
207,"(0.427, 1.006)","(1.006, 1.739)",2,1,7.130267440954742e+24,1.9648024316360616e+20,1.006,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,0.75
208,"(0.649, 0.841)","(0.583, 0.649)",1,1,5.312049243511283e+24,1.275156778131804e+20,0.649,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,0.75
209,"(0.583, 2.164)","(0.649, 2.164)",2,1,7.47139726099862e+24,8.275767490075409e+19,0.649,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1,2.164,0.649,1.5150000000000001,1.4065,0,1,0,2,0,0,0,1,1,0.75
210,"(1.739, 2.164)","(0.427, 1.006)",1,1,1.4580431754838808e+25,1.4391559665241137e+20,1.739,2.164,1.739,0.42500000000000004,1.9515000000000002,0,1,0,2,0,1,0,2,0,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,0.75
211,"(0.841, 2.164)","(1.006, 1.739)",1,2,2.1907098711645307e+25,3.1143335115581823e+20,2.164,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,0.75
212,"(0.841, 1.446)","(0.427, 0.841)",1,2,2.505076737676641e+25,4.503326257713132e+20,1.446,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,0.75
213,"(1.184, 1.739)","(0.583, 1.006)",1,2,3.6611696521144107e+25,7.831284362163137e+20,1.739,1.739,1.184,0.5550000000000002,1.4615,0,1,0,2,0,1,0,2,0,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1,0.75
214,"(1.446, 1.739)","(0.427, 1.006)",1,2,5.830412670992199e+25,1.3618603505801696e+21,1.739,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,0.75
215,"(1.446, 1.739)","(1.006, 2.164)",1,1,9.284932178555078e+25,1.9692500669389252e+21,1.446,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,0.75
216,"(0.427, 1.739)","(0.841, 2.164)",2,1,1.3950610598279005e+26,1.656139306295636e+21,0.841,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1,0.75
217,"(1.184, 1.739)","(0.583, 1.739)",1,2,2.0388817389384766e+26,2.880026253648111e+21,1.739,1.739,1.184,0.5550000000000002,1.4615,0,1,0,2,0,1,0,2,0,1.739,0.583,1.1560000000000001,1.161,0,1,0,2,0,0,0,1,1,0.75
218,"(1.006, 1.184)","(0.649, 0.841)",1,2,2.2325755041376318e+26,3.4099510843193636e+21,1.184,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,0.75
219,"(0.427, 0.649)","(1.446, 1.739)",2,2,3.555376490339178e+26,5.929904935631373e+21,1.739,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,0.75
220,"(0.583, 2.164)","(0.427, 1.739)",1,1,4.883309609480861e+26,3.4571345774730905e+21,0.583,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,0.75
221,"(0.841, 1.006)","(0.583, 0.841)",1,2,4.509736424355575e+26,3.477877384937929e+21,1.006,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1,0.841,0.583,0.258,0.712,0,1,0,2,0,0,1,0,2,0.75
222,"(1.184, 1.739)","(0.583, 1.006)",1,2,6.590979784195673e+26,6.04802877240706e+21,1.739,1.739,1.184,0.5550000000000002,1.4615,0,1,0,2,0,1,0,2,0,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1,0.75
223,"(1.184, 2.164)","(0.427, 0.583)",1,1,1.1033300158743556e+27,7.160866066529958e+21,1.184,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,0.75
224,"(0.427, 0.841)","(0.841, 1.446)",2,2,1.2616578731523255e+27,1.0354612332202318e+22,1.446,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1,0.75
225,"(1.184, 1.446)","(0.427, 2.164)",1,1,1.659080103195308e+27,1.2259861001327545e+22,1.184,1.446,1.184,0.262,1.315,0,1,0,2,0,1,0,2,0,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1,0.75
226,"(0.841, 2.164)","(1.006, 1.739)",1,2,2.49276785505095e+27,2.653033920687281e+22,2.164,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,0.75
227,"(0.649, 2.164)","(0.427, 1.446)",1,2,3.5060779881291615e+27,5.741165404367277e+22,2.164,2.164,0.649,1.5150000000000001,1.4065,0,1,0,2,0,0,0,1,1,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,0.75
228,"(1.446, 2.164)","(0.583, 2.164)",1,1,6.328470768573137e+27,8.301725174715081e+22,1.446,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1,0.75
229,"(1.006, 2.164)","(0.427, 1.006)",1,2,1.0030626168188421e+28,1.796493327808344e+23,2.164,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,0.75
230,"(0.649, 1.446)","(0.427, 2.164)",2,1,1.2994676200888102e+28,7.671026509741628e+22,0.427,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1,0.75
231,"(0.649, 1.006)","(1.006, 2.164)",2,2,2.059656177840764e+28,1.6600101367080884e+23,2.164,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,0.75
232,"(0.841, 1.739)","(0.427, 0.841)",1,2,2.6569564694145855e+28,2.886757627735366e+23,1.739,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,0.75
233,"(0.583, 0.649)","(0.583, 1.739)",2,1,3.084726460990334e+28,1.6829796969697183e+23,0.583,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,1.739,0.583,1.1560000000000001,1.161,0,1,0,2,0,0,0,1,1,0.75
234,"(1.006, 1.739)","(0.841, 1.006)",1,2,4.233787067709233e+28,2.9267016930303405e+23,1.739,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1,0.75
235,"(1.446, 1.739)","(1.006, 1.739)",1,1,6.742305905326954e+28,4.232010648121872e+23,1.446,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,0.75
236,"(1.006, 1.739)","(1.739, 2.164)",2,2,1.3157609974245553e+29,9.158071042535732e+23,2.164,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,2.164,1.739,0.42500000000000004,1.9515000000000002,0,1,0,2,0,1,0,2,0,0.75
237,"(1.006, 1.739)","(0.841, 1.184)",1,1,1.805881968965202e+29,9.213019468790946e+23,1.006,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1,0.75
238,"(0.427, 1.184)","(0.649, 2.164)",2,1,2.539972989349557e+29,5.979249635245324e+23,0.649,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1,2.164,0.649,1.5150000000000001,1.4065,0,1,0,2,0,0,0,1,1,0.75
239,"(0.649, 2.164)","(0.649, 1.739)",1,2,3.572472009520152e+29,1.2939096210670882e+24,2.164,2.164,0.649,1.5150000000000001,1.4065,0,1,0,2,0,0,0,1,1,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1,0.75
240,"(0.427, 2.164)","(0.649, 2.164)",2,2,5.024681881390094e+29,2.800020419989179e+24,2.164,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1,2.164,0.649,1.5150000000000001,1.4065,0,1,0,2,0,0,0,1,1,0.75
241,"(0.427, 0.583)","(0.841, 1.184)",2,2,5.08749040490747e+29,3.3152241772671874e+24,1.184,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1,0.75
242,"(0.649, 1.739)","(1.446, 1.739)",2,1,8.101828469815146e+29,4.793814160328353e+24,1.446,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,0.75
243,"(0.427, 1.446)","(0.841, 1.446)",2,2,9.264440855233619e+29,6.931855275834798e+24,1.446,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1,0.75
244,"(0.427, 1.006)","(0.841, 1.446)",2,2,1.0593888117959643e+30,1.0023462728857117e+25,1.446,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1,0.75
245,"(0.649, 1.184)","(0.841, 2.164)",2,2,1.5917316897234363e+30,2.1690773345246803e+25,2.164,1.184,0.649,0.5349999999999999,0.9165,0,1,0,2,0,0,0,1,1,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1,0.75
246,"(0.841, 2.164)","(0.649, 1.006)",1,1,2.391576863809463e+30,1.824194038335256e+25,0.841,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1,0.75
247,"(1.006, 1.184)","(0.583, 1.739)",1,2,2.618776665871362e+30,2.1598457413889432e+25,1.184,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,1.739,0.583,1.1560000000000001,1.161,0,1,0,2,0,0,0,1,1,0.75
248,"(0.841, 1.739)","(1.006, 1.739)",2,2,3.594270973908444e+30,3.7559717442753725e+25,1.739,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,0.75
249,"(0.583, 1.184)","(0.583, 0.649)",1,2,3.17553840544811e+30,4.447070545222041e+25,1.184,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,0.75
250,"(0.649, 1.739)","(1.446, 2.164)",2,1,5.73184682183384e+30,6.430464008391071e+25,1.446,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0,0.75
251,"(0.427, 0.841)","(0.583, 1.446)",2,2,5.81495860075043e+30,9.298450956133489e+25,1.446,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1,0.75
252,"(0.649, 0.841)","(0.649, 2.164)",2,2,8.17873927195548e+30,2.012184786907287e+26,2.164,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,2.164,0.649,1.5150000000000001,1.4065,0,1,0,2,0,0,0,1,1,0.75
253,"(0.841, 2.164)","(0.427, 0.649)",1,2,1.2288555756113108e+31,4.3543678788673694e+26,2.164,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2,0.75
254,"(0.427, 0.583)","(0.427, 2.164)",2,2,1.5919823982044533e+31,9.422852089868988e+26,2.164,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1,0.75
255,"(0.427, 1.184)","(0.841, 1.739)",2,2,2.0536572936837448e+31,1.638633978428217e+27,1.739,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,0.75
256,"(0.583, 1.184)","(0.649, 1.739)",2,2,2.452066808658391e+31,2.84958448848667e+27,1.739,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1,0.75
257,"(0.583, 1.739)","(0.583, 0.649)",1,2,2.846849564852392e+31,4.955427425478319e+27,1.739,1.739,0.583,1.1560000000000001,1.161,0,1,0,2,0,0,0,1,1,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,0.75
258,"(0.427, 0.841)","(1.184, 2.164)",2,2,4.7656261715629045e+31,1.0723544948735082e+28,2.164,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0,0.75
259,"(0.427, 0.841)","(0.427, 1.184)",2,2,3.8387118811939196e+31,1.2696677219302336e+28,1.184,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1,0.75
260,"(1.739, 2.164)","(0.649, 1.739)",1,1,7.491246236149935e+31,2.2079521684366764e+28,1.739,2.164,1.739,0.42500000000000004,1.9515000000000002,0,1,0,2,0,1,0,2,0,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1,0.75
261,"(0.427, 0.841)","(1.184, 2.164)",2,1,1.2540346199314991e+32,2.6142153674290247e+28,1.184,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0,0.75
262,"(0.427, 0.841)","(0.583, 2.164)",2,1,1.722416550475914e+32,1.5240875592111212e+28,0.583,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1,0.75
263,"(0.427, 1.446)","(1.184, 2.164)",2,2,2.88332530549668e+32,3.2981254781328668e+28,2.164,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0,0.75
264,"(0.427, 1.006)","(1.446, 2.164)",2,2,5.204402176421508e+32,7.137143534679524e+28,2.164,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0,0.75
265,"(0.841, 1.006)","(0.649, 0.841)",1,2,4.8062654099252625e+32,7.179966395887602e+28,1.006,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,0.75
266,"(0.841, 1.184)","(0.583, 2.164)",2,1,6.601405540532348e+32,4.185920408802471e+28,0.583,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1,0.75
267,"(0.427, 1.739)","(0.583, 0.649)",1,2,7.149322200396532e+32,7.279315590907498e+28,1.739,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,0.75
268,"(0.427, 1.184)","(1.006, 2.164)",2,2,1.1331675687628503e+33,1.5752438938723826e+29,2.164,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,0.75
269,"(0.841, 2.164)","(1.739, 2.164)",2,1,2.2113765104407025e+33,2.7393491314440735e+29,1.739,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1,2.164,1.739,0.42500000000000004,1.9515000000000002,0,1,0,2,0,1,0,2,0,0.75
270,"(0.583, 0.841)","(0.649, 0.841)",2,2,1.6474755002783235e+33,2.3037926195444656e+29,0.841,0.841,0.583,0.258,0.712,0,1,0,2,0,0,1,0,2,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,0.75
271,"(1.006, 1.739)","(0.649, 2.164)",1,1,2.261160124131999e+33,2.3176153752617323e+29,1.006,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,2.164,0.649,1.5150000000000001,1.4065,0,1,0,2,0,0,0,1,1,0.75
272,"(0.427, 0.649)","(0.841, 1.739)",2,1,2.916896560130279e+33,1.9491145305951167e+29,0.841,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,0.75
273,"(1.006, 1.184)","(0.583, 0.841)",1,2,3.1940017333426553e+33,2.3077516042246183e+29,1.184,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,0.841,0.583,0.258,0.712,0,1,0,2,0,0,1,0,2,0.75
274,"(1.006, 1.184)","(0.841, 1.739)",2,1,4.120262236012025e+33,1.940819099152904e+29,0.841,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,0.75
275,"(1.446, 2.164)","(1.184, 1.739)",1,2,7.437073336001706e+33,4.199932530566884e+29,2.164,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0,1.739,1.184,0.5550000000000002,1.4615,0,1,0,2,0,1,0,2,0,0.75
276,"(0.427, 1.184)","(0.841, 1.739)",2,2,9.593824603442201e+33,7.303682670655811e+29,1.739,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,0.75
277,"(0.841, 1.006)","(0.427, 1.739)",1,1,8.859897021278873e+33,6.142397126021537e+29,0.841,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,0.75
278,"(0.583, 2.164)","(0.427, 0.841)",1,2,1.2169068558726532e+34,1.329214738071061e+30,2.164,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,0.75
279,"(0.841, 2.164)","(0.583, 1.006)",1,2,1.8284025509486615e+34,2.876420693185776e+30,2.164,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1,0.75
280,"(0.427, 1.739)","(1.184, 2.164)",2,2,3.0607458702880594e+34,6.22457438005402e+30,2.164,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0,0.75
281,"(0.427, 1.184)","(0.649, 1.184)",2,1,2.805173590119006e+34,4.039748772655059e+30,0.649,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1,1.184,0.649,0.5349999999999999,0.9165,0,1,0,2,0,0,0,1,1,0.75
282,"(1.006, 2.164)","(0.841, 1.184)",1,2,4.446200140338625e+34,8.742016344025549e+30,2.164,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1,0.75
283,"(0.841, 1.446)","(1.184, 1.446)",2,2,5.846753184545292e+34,1.2640955633460943e+31,1.446,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1,1.446,1.184,0.262,1.315,0,1,0,2,0,1,0,2,0,0.75
284,"(0.649, 1.739)","(1.006, 1.184)",1,1,6.9810233023470785e+34,8.203980206116152e+30,0.649,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,0.75
285,"(1.006, 2.164)","(0.649, 0.841)",1,1,1.106492193422012e+35,8.253204087352849e+30,1.006,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,0.75
286,"(0.427, 0.583)","(0.427, 1.184)",2,1,8.912794618014306e+34,3.5241181452996664e+30,0.427,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1,0.75
287,"(1.739, 2.164)","(0.427, 1.446)",1,1,1.739331869705492e+35,6.12844145467612e+30,1.739,2.164,1.739,0.42500000000000004,1.9515000000000002,0,1,0,2,0,1,0,2,0,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,0.75
288,"(0.427, 2.164)","(0.427, 1.184)",1,1,2.253304437203465e+35,2.6168445011467033e+30,0.427,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1,0.75
289,"(0.583, 1.446)","(0.427, 2.164)",2,2,2.919155898397089e+35,5.662851500481467e+30,2.164,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1,0.75
290,"(0.427, 0.649)","(0.427, 2.164)",2,2,3.7817664663734295e+35,1.2254410647041896e+31,2.164,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1,0.75
291,"(0.583, 1.006)","(0.427, 1.006)",1,2,3.0046134575336896e+35,1.2327937110924147e+31,1.006,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,0.75
292,"(0.427, 1.739)","(0.427, 0.841)",1,1,3.253996374508986e+35,5.26402914636461e+30,0.427,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,0.75
293,"(0.427, 0.841)","(0.583, 2.164)",2,1,4.469364020388092e+35,3.068928992330568e+30,0.583,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1,0.75
294,"(1.184, 1.446)","(0.583, 2.164)",1,2,5.87721368681034e+35,4.437671322910001e+30,1.446,1.446,1.184,0.262,1.315,0,1,0,2,0,1,0,2,0,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1,0.75
295,"(0.427, 1.739)","(0.427, 0.649)",1,2,6.3650224228155984e+35,7.717110430540493e+30,1.739,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2,0.75
296,"(0.649, 0.841)","(0.649, 2.164)",2,1,8.95240403769014e+35,5.00840466942078e+30,0.649,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,2.164,0.649,1.5150000000000001,1.4065,0,1,0,2,0,0,0,1,1,0.75
297,"(0.649, 2.164)","(0.427, 1.446)",1,2,1.2591556279011182e+36,1.083818770462657e+31,2.164,2.164,0.649,1.5150000000000001,1.4065,0,1,0,2,0,0,0,1,1,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,0.75
298,"(0.427, 1.739)","(0.427, 1.006)",1,2,1.3636655450169108e+36,1.8847608418345605e+31,1.739,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,0.75
299,"(0.841, 1.739)","(0.583, 1.446)",1,1,1.759128553071815e+36,1.5850838679828653e+31,0.841,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1,0.75
300,"(0.649, 0.841)","(1.006, 1.739)",2,1,2.414403939091066e+36,1.5945943711907626e+31,1.006,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,0.75
301,"(0.427, 0.583)","(1.446, 1.739)",2,2,3.844938273002523e+36,2.7729996115007363e+31,1.739,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,0.75
302,"(1.184, 1.739)","(0.841, 1.184)",1,2,5.619377285993188e+36,4.82224632439978e+31,1.739,1.739,1.184,0.5550000000000002,1.4615,0,1,0,2,0,1,0,2,0,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1,0.75
303,"(0.649, 1.739)","(1.184, 1.446)",2,2,7.389481131081041e+36,6.9729681850820825e+31,1.446,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1,1.446,1.184,0.262,1.315,0,1,0,2,0,1,0,2,0,0.75
304,"(0.583, 0.649)","(1.446, 2.164)",2,1,1.333801344160128e+37,1.008291199562869e+32,1.446,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0,0.75
305,"(1.006, 2.164)","(1.184, 2.164)",2,1,2.2327834501240543e+37,1.1938167802824369e+32,1.184,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0,0.75
306,"(0.427, 1.739)","(1.006, 1.184)",2,2,2.4448978778858396e+37,1.4134790678544052e+32,1.184,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,0.75
307,"(0.841, 1.184)","(0.427, 0.841)",1,1,2.4754591013594123e+37,1.1887358960655546e+32,0.841,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,0.75
