round,g1,g2,choice,coin_flip,wealth_expected,wealth_actual,realized,g1_max,g1_min,g1_range,g1_mean,g1_signs_diff,g1_both_positive,g1_both_negative,g1_count_positive,g1_count_negative,g2_max,g2_min,g2_range,g2_mean,g2_signs_diff,g2_both_positive,g2_both_negative,g2_count_positive,g2_count_negative,g1_both_gainers,g1_both_shrinkers,g1_count_gainers,g1_count_shrinkers,g2_both_gainers,g2_both_shrinkers,g2_count_gainers,g2_count_shrinkers,eta
475,"(-49.0, 108.5)","(-241.5, -49.0)",1,1,53214.5,53940.0,-49.0,108.5,-49.0,157.5,29.75,1,0,0,1,1,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,,,,,0.25
476,"(-49.0, 309.5)","(-49.0, 210.5)",1,1,53344.75,53891.0,-49.0,309.5,-49.0,358.5,130.25,1,0,0,1,1,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,,,,,0.25
477,"(-407.0, -49.0)","(-305.5, -241.5)",1,1,53116.75,53484.0,-407.0,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,,,,,0.25
478,"(-305.5, -241.5)","(210.5, 0.0)",2,2,53222.0,53484.0,0.0,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,,,,,0.25
479,"(-407.0, 0.0)","(-305.5, 0.0)",2,1,53069.25,53178.5,-305.5,0.0,-407.0,407.0,-203.5,0,0,0,0,1,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,,,,,0.25
480,"(-305.5, -49.0)","(-305.5, 0.0)",2,1,52916.5,52873.0,-305.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,,,,,0.25
481,"(-407.0, -305.5)","(210.5, 0.0)",2,1,53021.75,53083.5,210.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,,,,,0.25
482,"(-407.0, -49.0)","(-305.5, 0.0)",2,1,52869.0,52778.0,-305.5,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,,,,,0.25
483,"(210.5, 0.0)","(108.5, 440.5)",2,2,53143.5,53218.5,440.5,210.5,0.0,210.5,105.25,0,0,0,1,0,440.5,108.5,332.0,274.5,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
484,"(-407.0, 309.5)","(-305.5, 0.0)",1,1,53094.75,52811.5,-407.0,309.5,-407.0,716.5,-48.75,1,0,0,1,1,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,,,,,0.25
485,"(-241.5, 309.5)","(-305.5, 440.5)",2,2,53162.25,53252.0,440.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,,,,,0.25
486,"(108.5, 440.5)","(-305.5, 309.5)",1,1,53436.75,53360.5,108.5,440.5,108.5,332.0,274.5,0,1,0,2,0,309.5,-305.5,615.0,2.0,1,0,0,1,1,1.0,0.0,2.0,0.0,,,,,0.25
487,"(210.5, 309.5)","(-305.5, 108.5)",1,2,53696.75,53670.0,309.5,309.5,210.5,99.0,260.0,0,1,0,2,0,108.5,-305.5,414.0,-98.5,1,0,0,1,1,1.0,0.0,2.0,0.0,,,,,0.25
488,"(-305.5, 0.0)","(-407.0, 108.5)",2,1,53547.5,53263.0,-407.0,0.0,-305.5,305.5,-152.75,0,0,0,0,1,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,,,,,0.25
489,"(-305.5, -49.0)","(-241.5, 0.0)",2,1,53426.75,53021.5,-241.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.25
490,"(-49.0, 210.5)","(-241.5, 440.5)",2,2,53526.25,53462.0,440.5,210.5,-49.0,259.5,80.75,1,0,0,1,1,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,,,,,0.25
491,"(-305.5, 440.5)","(-407.0, -241.5)",1,1,53593.75,53156.5,-305.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,,,,,0.25
492,"(-241.5, 309.5)","(309.5, 440.5)",2,2,53968.75,53597.0,440.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,440.5,309.5,131.0,375.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
493,"(-49.0, 309.5)","(108.5, 0.0)",1,2,54099.0,53906.5,309.5,309.5,-49.0,358.5,130.25,1,0,0,1,1,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,,,,,0.25
494,"(309.5, 440.5)","(-305.5, 0.0)",1,2,54474.0,54347.0,440.5,440.5,309.5,131.0,375.0,0,1,0,2,0,0.0,-305.5,305.5,-152.75,0,0,0,0,1,1.0,0.0,2.0,0.0,,,,,0.25
495,"(-241.5, 108.5)","(-407.0, 440.5)",2,2,54490.75,54787.5,440.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,,,,,0.25
496,"(-407.0, 210.5)","(-241.5, 108.5)",2,1,54424.25,54546.0,-241.5,210.5,-407.0,617.5,-98.25,1,0,0,1,1,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,,,,,0.25
497,"(-407.0, 210.5)","(-49.0, 440.5)",2,1,54620.0,54497.0,-49.0,210.5,-407.0,617.5,-98.25,1,0,0,1,1,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,,,,,0.25
498,"(-305.5, 108.5)","(-241.5, 440.5)",2,2,54719.5,54937.5,440.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,,,,,0.25
499,"(-407.0, 108.5)","(210.5, 0.0)",2,2,54824.75,54937.5,0.0,108.5,-407.0,515.5,-149.25,1,0,0,1,1,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,,,,,0.25
500,"(-407.0, 0.0)","(108.5, 210.5)",2,1,54984.25,55046.0,108.5,0.0,-407.0,407.0,-203.5,0,0,0,0,1,210.5,108.5,102.0,159.5,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
501,"(-49.0, 210.5)","(-241.5, 440.5)",2,1,55083.75,54804.5,-241.5,210.5,-49.0,259.5,80.75,1,0,0,1,1,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,,,,,0.25
502,"(-407.0, 440.5)","(309.5, 440.5)",2,2,55458.75,55245.0,440.5,440.5,-407.0,847.5,16.75,1,0,0,1,1,440.5,309.5,131.0,375.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
503,"(440.5, 0.0)","(-305.5, 108.5)",1,1,55679.0,55685.5,440.5,440.5,0.0,440.5,220.25,0,0,0,1,0,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,,,,,0.25
504,"(-305.5, 210.5)","(210.5, 309.5)",2,2,55939.0,55995.0,309.5,210.5,-305.5,516.0,-47.5,1,0,0,1,1,309.5,210.5,99.0,260.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
505,"(108.5, 210.5)","(-49.0, 0.0)",1,1,56098.5,56103.5,108.5,210.5,108.5,102.0,159.5,0,1,0,2,0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,1.0,0.0,2.0,0.0,,,,,0.25
506,"(-241.5, 0.0)","(210.5, 0.0)",2,1,56203.75,56314.0,210.5,0.0,-241.5,241.5,-120.75,0,0,0,0,1,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,,,,,0.25
507,"(-241.5, 108.5)","(-407.0, -49.0)",1,1,56137.25,56072.5,-241.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,,,,,0.25
508,"(-407.0, -241.5)","(-241.5, 108.5)",2,2,56070.75,56181.0,108.5,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,,,,,0.25
509,"(-241.5, 309.5)","(-305.5, 0.0)",1,2,56104.75,56490.5,309.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,,,,,0.25
510,"(-407.0, -305.5)","(108.5, 309.5)",2,1,56313.75,56599.0,108.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,309.5,108.5,201.0,209.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
511,"(-49.0, 440.5)","(309.5, 440.5)",2,2,56688.75,57039.5,440.5,440.5,-49.0,489.5,195.75,1,0,0,1,1,440.5,309.5,131.0,375.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
512,"(-49.0, 210.5)","(-49.0, 309.5)",2,2,56819.0,57349.0,309.5,210.5,-49.0,259.5,80.75,1,0,0,1,1,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,,,,,0.25
513,"(108.5, 309.5)","(108.5, 0.0)",1,2,57028.0,57658.5,309.5,309.5,108.5,201.0,209.0,0,1,0,2,0,108.5,0.0,108.5,54.25,0,0,0,1,0,1.0,0.0,2.0,0.0,,,,,0.25
514,"(-305.5, -241.5)","(309.5, 440.5)",2,2,57403.0,58099.0,440.5,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,440.5,309.5,131.0,375.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
515,"(-241.5, 440.5)","(440.5, 0.0)",2,2,57623.25,58099.0,0.0,440.5,-241.5,682.0,99.5,1,0,0,1,1,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,,,,,0.25
516,"(108.5, 0.0)","(108.5, 210.5)",2,1,57782.75,58207.5,108.5,108.5,0.0,108.5,54.25,0,0,0,1,0,210.5,108.5,102.0,159.5,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
517,"(-49.0, 108.5)","(-407.0, 309.5)",1,2,57812.5,58316.0,108.5,108.5,-49.0,157.5,29.75,1,0,0,1,1,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,,,,,0.25
518,"(-407.0, 210.5)","(-407.0, 108.5)",1,1,57714.25,57909.0,-407.0,210.5,-407.0,617.5,-98.25,1,0,0,1,1,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,,,,,0.25
519,"(-305.5, 309.5)","(210.5, 440.5)",2,2,58039.75,58349.5,440.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,440.5,210.5,230.0,325.5,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
520,"(-241.5, 210.5)","(-49.0, 440.5)",2,1,58235.5,58300.5,-49.0,210.5,-241.5,452.0,-15.5,1,0,0,1,1,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,,,,,0.25
521,"(-49.0, 210.5)","(-49.0, 309.5)",2,1,58365.75,58251.5,-49.0,210.5,-49.0,259.5,80.75,1,0,0,1,1,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,,,,,0.25
522,"(-407.0, -305.5)","(-241.5, 440.5)",2,2,58465.25,58692.0,440.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,,,,,0.25
523,"(-407.0, -305.5)","(-407.0, 210.5)",2,2,58367.0,58902.5,210.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,,,,,0.25
524,"(-407.0, 309.5)","(440.5, 0.0)",2,2,58587.25,58902.5,0.0,309.5,-407.0,716.5,-48.75,1,0,0,1,1,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,,,,,0.25
525,"(-241.5, 210.5)","(-241.5, 440.5)",2,2,58686.75,59343.0,440.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,,,,,0.25
526,"(-305.5, 309.5)","(-241.5, 108.5)",1,2,58688.75,59652.5,309.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,,,,,0.25
527,"(-305.5, -49.0)","(-305.5, 309.5)",2,1,58690.75,59347.0,-305.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,,,,,0.25
528,"(-241.5, -49.0)","(-407.0, -49.0)",1,1,58545.5,59105.5,-241.5,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,,,,,0.25
529,"(-49.0, 0.0)","(-49.0, 210.5)",2,1,58626.25,59056.5,-49.0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,,,,,0.25
530,"(-407.0, -49.0)","(-305.5, 210.5)",2,2,58578.75,59267.0,210.5,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,,,,,0.25
531,"(-407.0, 108.5)","(-49.0, 108.5)",2,1,58608.5,59218.0,-49.0,108.5,-407.0,515.5,-149.25,1,0,0,1,1,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,,,,,0.25
532,"(-407.0, -305.5)","(-407.0, 440.5)",2,2,58625.25,59658.5,440.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,,,,,0.25
533,"(210.5, 309.5)","(-407.0, -49.0)",1,1,58885.25,59869.0,210.5,309.5,210.5,99.0,260.0,0,1,0,2,0,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,1.0,0.0,2.0,0.0,,,,,0.25
534,"(-305.5, 440.5)","(108.5, 440.5)",2,2,59159.75,60309.5,440.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,440.5,108.5,332.0,274.5,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
535,"(-241.5, 108.5)","(-407.0, 0.0)",1,1,59093.25,60068.0,-241.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,,,,,0.25
536,"(108.5, 309.5)","(108.5, 210.5)",1,1,59302.25,60176.5,108.5,309.5,108.5,201.0,209.0,0,1,0,2,0,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.25
537,"(-407.0, 440.5)","(-407.0, 108.5)",1,1,59319.0,59769.5,-407.0,440.5,-407.0,847.5,16.75,1,0,0,1,1,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,,,,,0.25
538,"(-305.5, 0.0)","(-49.0, 0.0)",2,1,59294.5,59720.5,-49.0,0.0,-305.5,305.5,-152.75,0,0,0,0,1,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,,,,,0.25
539,"(-407.0, 108.5)","(-241.5, 440.5)",2,1,59394.0,59479.0,-241.5,108.5,-407.0,515.5,-149.25,1,0,0,1,1,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,,,,,0.25
540,"(-241.5, -49.0)","(-407.0, 0.0)",1,1,59248.75,59237.5,-241.5,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,,,,,0.25
541,"(108.5, 210.5)","(-49.0, 0.0)",1,1,59408.25,59346.0,108.5,210.5,108.5,102.0,159.5,0,1,0,2,0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,1.0,0.0,2.0,0.0,,,,,0.25
542,"(-407.0, 0.0)","(-407.0, -305.5)",1,1,59204.75,58939.0,-407.0,0.0,-407.0,407.0,-203.5,0,0,0,0,1,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,,,,,0.25
543,"(-407.0, 309.5)","(-305.5, 440.5)",2,1,59272.25,58633.5,-305.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,,,,,0.25
544,"(-305.5, 440.5)","(-407.0, 309.5)",1,2,59339.75,59074.0,440.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,,,,,0.25
545,"(-407.0, -305.5)","(309.5, 0.0)",2,2,59494.5,59074.0,0.0,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,,,,,0.25
546,"(-305.5, -241.5)","(-305.5, 440.5)",2,2,59562.0,59514.5,440.5,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,,,,,0.25
547,"(-407.0, 108.5)","(-49.0, 108.5)",2,2,59591.75,59623.0,108.5,108.5,-407.0,515.5,-149.25,1,0,0,1,1,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,,,,,0.25
548,"(108.5, 440.5)","(-305.5, 210.5)",1,1,59866.25,59731.5,108.5,440.5,108.5,332.0,274.5,0,1,0,2,0,210.5,-305.5,516.0,-47.5,1,0,0,1,1,1.0,0.0,2.0,0.0,,,,,0.25
549,"(210.5, 309.5)","(210.5, 0.0)",1,1,60126.25,59942.0,210.5,309.5,210.5,99.0,260.0,0,1,0,2,0,210.5,0.0,210.5,105.25,0,0,0,1,0,1.0,0.0,2.0,0.0,,,,,0.25
550,"(210.5, 309.5)","(210.5, 0.0)",1,2,60386.25,60251.5,309.5,309.5,210.5,99.0,260.0,0,1,0,2,0,210.5,0.0,210.5,105.25,0,0,0,1,0,1.0,0.0,2.0,0.0,,,,,0.25
551,"(-241.5, -49.0)","(-305.5, 309.5)",2,1,60388.25,59946.0,-305.5,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,,,,,0.25
552,"(108.5, 210.5)","(210.5, 309.5)",2,1,60648.25,60156.5,210.5,210.5,108.5,102.0,159.5,0,1,0,2,0,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.25
553,"(108.5, 210.5)","(309.5, 0.0)",1,1,60807.75,60265.0,108.5,210.5,108.5,102.0,159.5,0,1,0,2,0,309.5,0.0,309.5,154.75,0,0,0,1,0,1.0,0.0,2.0,0.0,,,,,0.25
554,"(-49.0, 309.5)","(-407.0, -241.5)",1,1,60938.0,60216.0,-49.0,309.5,-49.0,358.5,130.25,1,0,0,1,1,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,,,,,0.25
555,"(-241.5, 309.5)","(-49.0, 0.0)",1,2,60972.0,60525.5,309.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,,,,,0.25
556,"(-407.0, 440.5)","(210.5, 440.5)",2,1,61297.5,60736.0,210.5,440.5,-407.0,847.5,16.75,1,0,0,1,1,440.5,210.5,230.0,325.5,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
557,"(-305.5, 0.0)","(108.5, 0.0)",2,1,61351.75,60844.5,108.5,0.0,-305.5,305.5,-152.75,0,0,0,0,1,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,,,,,0.25
558,"(-407.0, 0.0)","(-305.5, 0.0)",2,1,61199.0,60539.0,-305.5,0.0,-407.0,407.0,-203.5,0,0,0,0,1,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,,,,,0.25
559,"(-407.0, 210.5)","(-49.0, 210.5)",2,2,61279.75,60749.5,210.5,210.5,-407.0,617.5,-98.25,1,0,0,1,1,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,,,,,0.25
560,"(-241.5, 108.5)","(-241.5, 0.0)",1,1,61213.25,60508.0,-241.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.25
561,"(-305.5, -241.5)","(309.5, 0.0)",2,1,61368.0,60817.5,309.5,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,,,,,0.25
562,"(309.5, 440.5)","(-407.0, 108.5)",1,2,61743.0,61258.0,440.5,440.5,309.5,131.0,375.0,0,1,0,2,0,108.5,-407.0,515.5,-149.25,1,0,0,1,1,1.0,0.0,2.0,0.0,,,,,0.25
563,"(-407.0, 440.5)","(108.5, 440.5)",2,1,62017.5,61366.5,108.5,440.5,-407.0,847.5,16.75,1,0,0,1,1,440.5,108.5,332.0,274.5,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
564,"(309.5, 440.5)","(-305.5, 108.5)",1,2,62392.5,61807.0,440.5,440.5,309.5,131.0,375.0,0,1,0,2,0,108.5,-305.5,414.0,-98.5,1,0,0,1,1,1.0,0.0,2.0,0.0,,,,,0.25
565,"(440.5, 0.0)","(210.5, 0.0)",1,1,62612.75,62247.5,440.5,440.5,0.0,440.5,220.25,0,0,0,1,0,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,,,,,0.25
566,"(-407.0, -49.0)","(-49.0, 108.5)",2,2,62642.5,62356.0,108.5,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,,,,,0.25
567,"(-49.0, 440.5)","(-241.5, 0.0)",1,1,62838.25,62307.0,-49.0,440.5,-49.0,489.5,195.75,1,0,0,1,1,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.25
568,"(-407.0, 440.5)","(-49.0, 210.5)",2,1,62919.0,62258.0,-49.0,440.5,-407.0,847.5,16.75,1,0,0,1,1,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,,,,,0.25
569,"(-241.5, 309.5)","(-407.0, 440.5)",1,1,62953.0,62016.5,-241.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,,,,,0.25
570,"(108.5, 210.5)","(-305.5, 440.5)",1,1,63112.5,62125.0,108.5,210.5,108.5,102.0,159.5,0,1,0,2,0,440.5,-305.5,746.0,67.5,1,0,0,1,1,1.0,0.0,2.0,0.0,,,,,0.25
571,"(309.5, 0.0)","(-407.0, 0.0)",1,2,63267.25,62125.0,0.0,309.5,0.0,309.5,154.75,0,0,0,1,0,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,,,,,0.25
572,"(-407.0, -49.0)","(-305.5, -49.0)",2,2,63090.0,62076.0,-49.0,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,,,,,0.25
573,"(-305.5, -241.5)","(-241.5, 108.5)",2,2,63023.5,62184.5,108.5,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,,,,,0.25
574,"(-407.0, 309.5)","(-49.0, 440.5)",2,1,63219.25,62135.5,-49.0,309.5,-407.0,716.5,-48.75,1,0,0,1,1,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,,,,,0.25
575,"(108.5, 210.5)","(309.5, 440.5)",2,1,63594.25,62445.0,309.5,210.5,108.5,102.0,159.5,0,1,0,2,0,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.25
576,"(-241.5, 0.0)","(440.5, 0.0)",2,1,63814.5,62885.5,440.5,0.0,-241.5,241.5,-120.75,0,0,0,0,1,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,,,,,0.25
577,"(-305.5, -49.0)","(-407.0, 309.5)",2,2,63765.75,63195.0,309.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,,,,,0.25
578,"(-305.5, 0.0)","(-407.0, 309.5)",2,2,63717.0,63504.5,309.5,0.0,-305.5,305.5,-152.75,0,0,0,0,1,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,,,,,0.25
579,"(-407.0, 210.5)","(-305.5, -49.0)",1,1,63618.75,63097.5,-407.0,210.5,-407.0,617.5,-98.25,1,0,0,1,1,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,,,,,0.25
580,"(210.5, 440.5)","(-49.0, 210.5)",1,2,63944.25,63538.0,440.5,440.5,210.5,230.0,325.5,0,1,0,2,0,210.5,-49.0,259.5,80.75,1,0,0,1,1,1.0,0.0,2.0,0.0,,,,,0.25
581,"(-407.0, -241.5)","(210.5, 440.5)",2,2,64269.75,63978.5,440.5,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,440.5,210.5,230.0,325.5,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
582,"(-241.5, 440.5)","(-49.0, 0.0)",1,2,64369.25,64419.0,440.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,,,,,0.25
583,"(-407.0, 309.5)","(-49.0, 210.5)",2,1,64450.0,64370.0,-49.0,309.5,-407.0,716.5,-48.75,1,0,0,1,1,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,,,,,0.25
584,"(309.5, 0.0)","(-49.0, 210.5)",1,1,64604.75,64679.5,309.5,309.5,0.0,309.5,154.75,0,0,0,1,0,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,,,,,0.25
585,"(-49.0, 440.5)","(309.5, 440.5)",2,1,64979.75,64989.0,309.5,440.5,-49.0,489.5,195.75,1,0,0,1,1,440.5,309.5,131.0,375.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
586,"(-305.5, 309.5)","(-407.0, 309.5)",1,2,64981.75,65298.5,309.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,,,,,0.25
587,"(-305.5, -49.0)","(-407.0, 210.5)",2,1,64883.5,64891.5,-407.0,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,,,,,0.25
588,"(-241.5, 440.5)","(-49.0, 440.5)",2,1,65079.25,64842.5,-49.0,440.5,-241.5,682.0,99.5,1,0,0,1,1,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,,,,,0.25
589,"(440.5, 0.0)","(210.5, 309.5)",2,1,65339.25,65053.0,210.5,440.5,0.0,440.5,220.25,0,0,0,1,0,309.5,210.5,99.0,260.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
590,"(-305.5, 210.5)","(-241.5, 108.5)",1,2,65291.75,65263.5,210.5,210.5,-305.5,516.0,-47.5,1,0,0,1,1,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,,,,,0.25
591,"(-407.0, -49.0)","(210.5, 309.5)",2,1,65551.75,65474.0,210.5,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,309.5,210.5,99.0,260.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
592,"(108.5, 0.0)","(-49.0, 108.5)",1,2,65606.0,65474.0,0.0,108.5,0.0,108.5,54.25,0,0,0,1,0,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,,,,,0.25
593,"(-49.0, 108.5)","(309.5, 440.5)",2,2,65981.0,65914.5,440.5,108.5,-49.0,157.5,29.75,1,0,0,1,1,440.5,309.5,131.0,375.0,0,1,0,2,0,,,,,1.0,0.0,2.0,0.0,0.25
