round,g1_a,g1_b,g2_a,g2_b,ee_choice,coin_flip,realized,wealth_expected,wealth_actual,g1_max,g1_min,g1_range,g1_mean,g1_signs_diff,g1_both_positive,g1_both_negative,g1_count_positive,g1_count_negative,g2_max,g2_min,g2_range,g2_mean,g2_signs_diff,g2_both_positive,g2_both_negative,g2_count_positive,g2_count_negative,g2_both_gainers,g2_both_shrinkers,g2_count_gainers,g2_count_shrinkers,g1_both_gainers,g1_both_shrinkers,g1_count_gainers,g1_count_shrinkers
392,-407.0,210.5,-305.5,210.5,2,2,210.5,42989.5,40275.5,210.5,-407.0,617.5,-98.25,1,0,0,1,1,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,,,,
393,-49.0,210.5,-407.0,210.5,1,2,210.5,43070.25,40486.0,210.5,-49.0,259.5,80.75,1,0,0,1,1,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,,,,
394,-407.0,-305.5,-305.5,210.5,2,1,-305.5,43022.75,40180.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,,,,
395,210.5,309.5,-305.5,-49.0,1,2,309.5,43282.75,40490.0,309.5,210.5,99.0,260.0,0,1,0,2,0,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,1.0,0.0,2.0,0.0
396,-407.0,108.5,-407.0,-241.5,1,2,108.5,43133.5,40598.5,108.5,-407.0,515.5,-149.25,1,0,0,1,1,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,,,,
397,-407.0,-305.5,108.5,440.5,2,2,440.5,43408.0,41039.0,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,
398,-241.5,309.5,-407.0,-305.5,1,1,-241.5,43442.0,40797.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,,,,
399,-407.0,210.5,-407.0,440.5,2,2,440.5,43458.75,41238.0,210.5,-407.0,617.5,-98.25,1,0,0,1,1,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,,,,
400,-407.0,108.5,108.5,309.5,2,1,108.5,43667.75,41346.5,108.5,-407.0,515.5,-149.25,1,0,0,1,1,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,
401,-241.5,440.5,-305.5,-241.5,1,2,440.5,43767.25,41787.0,440.5,-241.5,682.0,99.5,1,0,0,1,1,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,,,,
402,-407.0,309.5,-305.5,-49.0,1,1,-407.0,43718.5,41380.0,309.5,-407.0,716.5,-48.75,1,0,0,1,1,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,,,,
403,-305.5,309.5,-241.5,108.5,1,1,-305.5,43720.5,41074.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,,,,
404,108.5,440.5,-241.5,309.5,1,2,440.5,43995.0,41515.0,440.5,108.5,332.0,274.5,0,1,0,2,0,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0
405,-407.0,440.5,-407.0,108.5,1,2,440.5,44011.75,41955.5,440.5,-407.0,847.5,16.75,1,0,0,1,1,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,,,,
406,309.5,440.5,-241.5,108.5,1,2,440.5,44386.75,42396.0,440.5,309.5,131.0,375.0,0,1,0,2,0,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0
407,440.5,0.0,-407.0,108.5,1,2,0.0,44607.0,42396.0,440.5,0.0,440.5,220.25,0,0,0,1,0,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,,,,
408,108.5,0.0,-49.0,210.5,2,2,210.5,44687.75,42606.5,108.5,0.0,108.5,54.25,0,0,0,1,0,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,,,,
409,210.5,309.5,-305.5,210.5,1,1,210.5,44947.75,42817.0,309.5,210.5,99.0,260.0,0,1,0,2,0,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0
410,-305.5,440.5,-49.0,0.0,1,1,-305.5,45015.25,42511.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,,,,
411,-49.0,440.5,-407.0,210.5,1,1,-49.0,45211.0,42462.5,440.5,-49.0,489.5,195.75,1,0,0,1,1,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,,,,
412,-305.5,108.5,108.5,309.5,2,1,108.5,45420.0,42571.0,108.5,-305.5,414.0,-98.5,1,0,0,1,1,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,
413,-49.0,440.5,-305.5,-241.5,1,2,440.5,45615.75,43011.5,440.5,-49.0,489.5,195.75,1,0,0,1,1,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,,,,
414,-305.5,108.5,-241.5,440.5,2,2,440.5,45715.25,43452.0,108.5,-305.5,414.0,-98.5,1,0,0,1,1,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,,,,
415,108.5,309.5,-305.5,-49.0,1,2,309.5,45924.25,43761.5,309.5,108.5,201.0,209.0,0,1,0,2,0,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,1.0,0.0,2.0,0.0
416,-305.5,-241.5,108.5,440.5,2,2,440.5,46198.75,44202.0,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,
417,309.5,440.5,-241.5,-49.0,1,2,440.5,46573.75,44642.5,440.5,309.5,131.0,375.0,0,1,0,2,0,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,1.0,0.0,2.0,0.0
418,-241.5,309.5,309.5,440.5,2,1,309.5,46948.75,44952.0,309.5,-241.5,551.0,34.0,1,0,0,1,1,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,
419,-407.0,210.5,-49.0,309.5,2,2,309.5,47079.0,45261.5,210.5,-407.0,617.5,-98.25,1,0,0,1,1,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,,,,
420,-305.5,309.5,-241.5,0.0,1,1,-305.5,47081.0,44956.0,309.5,-305.5,615.0,2.0,1,0,0,1,1,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,
421,-305.5,108.5,309.5,440.5,2,1,309.5,47456.0,45265.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,
422,108.5,309.5,-407.0,0.0,1,2,309.5,47665.0,45575.0,309.5,108.5,201.0,209.0,0,1,0,2,0,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,1.0,0.0,2.0,0.0
423,-305.5,-241.5,-407.0,440.5,2,1,-407.0,47681.75,45168.0,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,,,,
424,309.5,0.0,210.5,440.5,2,1,210.5,48007.25,45378.5,309.5,0.0,309.5,154.75,0,0,0,1,0,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,
425,108.5,210.5,108.5,440.5,2,1,108.5,48281.75,45487.0,210.5,108.5,102.0,159.5,0,1,0,2,0,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
426,309.5,0.0,-305.5,108.5,1,2,0.0,48436.5,45487.0,309.5,0.0,309.5,154.75,0,0,0,1,0,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,,,,
427,210.5,0.0,210.5,440.5,2,1,210.5,48762.0,45697.5,210.5,0.0,210.5,105.25,0,0,0,1,0,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,
428,-241.5,210.5,-241.5,-49.0,1,1,-241.5,48746.5,45456.0,210.5,-241.5,452.0,-15.5,1,0,0,1,1,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,,,,
429,-241.5,440.5,-241.5,0.0,1,1,-241.5,48846.0,45214.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,
