round,g1,g2,choice,coin_flip,wealth_expected,wealth_actual,realized,g1_max,g1_min,g1_range,g1_mean,g1_signs_diff,g1_both_positive,g1_both_negative,g1_count_positive,g1_count_negative,g2_max,g2_min,g2_range,g2_mean,g2_signs_diff,g2_both_positive,g2_both_negative,g2_count_positive,g2_count_negative,g2_both_gainers,g2_both_shrinkers,g2_count_gainers,g2_count_shrinkers,g1_both_gainers,g1_both_shrinkers,g1_count_gainers,g1_count_shrinkers,eta
342,"(-49.0, 0.0)","(-407.0, 440.5)",2,1,38613.25,32002.0,-407.0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,,,,,0.75
343,"(-305.5, 440.5)","(-49.0, 210.5)",2,1,38694.0,31953.0,-49.0,440.5,-305.5,746.0,67.5,1,0,0,1,1,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,,,,,0.75
344,"(108.5, 0.0)","(-241.5, 309.5)",1,2,38748.25,31953.0,0.0,108.5,0.0,108.5,54.25,0,0,0,1,0,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,,,,,0.75
345,"(-49.0, 440.5)","(-241.5, 0.0)",1,1,38944.0,31904.0,-49.0,440.5,-49.0,489.5,195.75,1,0,0,1,1,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.75
346,"(108.5, 309.5)","(-407.0, -241.5)",1,1,39153.0,32012.5,108.5,309.5,108.5,201.0,209.0,0,1,0,2,0,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,1.0,0.0,2.0,0.0,0.75
347,"(-407.0, 108.5)","(-305.5, 210.5)",2,1,39105.5,31707.0,-305.5,108.5,-407.0,515.5,-149.25,1,0,0,1,1,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,,,,,0.75
348,"(-241.5, -49.0)","(108.5, 440.5)",2,1,39380.0,31815.5,108.5,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
349,"(-241.5, -49.0)","(-407.0, 108.5)",1,1,39234.75,31574.0,-241.5,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,,,,,0.75
350,"(-241.5, 440.5)","(-49.0, 210.5)",1,1,39334.25,31332.5,-241.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,,,,,0.75
351,"(210.5, 0.0)","(440.5, 0.0)",2,1,39554.5,31773.0,440.5,210.5,0.0,210.5,105.25,0,0,0,1,0,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,,,,,0.75
352,"(-407.0, -241.5)","(-305.5, 108.5)",2,2,39456.0,31881.5,108.5,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,,,,,0.75
353,"(108.5, 440.5)","(-407.0, -49.0)",1,1,39730.5,31990.0,108.5,440.5,108.5,332.0,274.5,0,1,0,2,0,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,1.0,0.0,2.0,0.0,0.75
354,"(-241.5, 309.5)","(-49.0, 309.5)",2,2,39860.75,32299.5,309.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,,,,,0.75
355,"(-241.5, 0.0)","(-305.5, -241.5)",1,2,39740.0,32299.5,0.0,0.0,-241.5,241.5,-120.75,0,0,0,0,1,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,,,,,0.75
356,"(-305.5, 309.5)","(-241.5, -49.0)",1,1,39742.0,31994.0,-305.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,,,,,0.75
357,"(-305.5, -49.0)","(-407.0, -241.5)",1,1,39564.75,31688.5,-305.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,,,,,0.75
358,"(108.5, 440.5)","(210.5, 0.0)",1,1,39839.25,31797.0,108.5,440.5,108.5,332.0,274.5,0,1,0,2,0,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,1.0,0.0,2.0,0.0,0.75
359,"(-305.5, 0.0)","(-241.5, 0.0)",2,1,39718.5,31555.5,-241.5,0.0,-305.5,305.5,-152.75,0,0,0,0,1,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.75
360,"(-241.5, 440.5)","(-49.0, 440.5)",2,1,39914.25,31506.5,-49.0,440.5,-241.5,682.0,99.5,1,0,0,1,1,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,,,,,0.75
361,"(-407.0, 0.0)","(-305.5, 440.5)",2,2,39981.75,31947.0,440.5,0.0,-407.0,407.0,-203.5,0,0,0,0,1,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,,,,,0.75
362,"(-241.5, -49.0)","(-407.0, 108.5)",1,2,39836.5,31898.0,-49.0,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,,,,,0.75
363,"(-305.5, 309.5)","(-241.5, 0.0)",1,1,39838.5,31592.5,-305.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.75
364,"(-407.0, 210.5)","(-241.5, 210.5)",2,1,39823.0,31351.0,-241.5,210.5,-407.0,617.5,-98.25,1,0,0,1,1,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,,,,,0.75
365,"(210.5, 309.5)","(-305.5, -241.5)",1,1,40083.0,31561.5,210.5,309.5,210.5,99.0,260.0,0,1,0,2,0,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,1.0,0.0,2.0,0.0,0.75
366,"(-49.0, 309.5)","(-305.5, 0.0)",1,1,40213.25,31512.5,-49.0,309.5,-49.0,358.5,130.25,1,0,0,1,1,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,,,,,0.75
367,"(210.5, 0.0)","(-241.5, 309.5)",1,1,40318.5,31723.0,210.5,210.5,0.0,210.5,105.25,0,0,0,1,0,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,,,,,0.75
368,"(-305.5, -49.0)","(-305.5, 108.5)",2,2,40220.0,31831.5,108.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,,,,,0.75
369,"(-241.5, 210.5)","(210.5, 440.5)",2,2,40545.5,32272.0,440.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
370,"(210.5, 309.5)","(-49.0, 309.5)",1,2,40805.5,32581.5,309.5,309.5,210.5,99.0,260.0,0,1,0,2,0,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.75
371,"(-407.0, 309.5)","(-407.0, -49.0)",1,1,40756.75,32174.5,-407.0,309.5,-407.0,716.5,-48.75,1,0,0,1,1,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,,,,,0.75
372,"(-49.0, 309.5)","(-241.5, 440.5)",1,2,40887.0,32484.0,309.5,309.5,-49.0,358.5,130.25,1,0,0,1,1,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,,,,,0.75
373,"(-407.0, 309.5)","(-241.5, 0.0)",1,1,40838.25,32077.0,-407.0,309.5,-407.0,716.5,-48.75,1,0,0,1,1,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.75
374,"(-305.5, -49.0)","(-241.5, 0.0)",2,2,40717.5,32077.0,0.0,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.75
375,"(-407.0, 108.5)","(108.5, 210.5)",2,2,40877.0,32287.5,210.5,108.5,-407.0,515.5,-149.25,1,0,0,1,1,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
376,"(-407.0, 108.5)","(-407.0, -49.0)",1,1,40727.75,31880.5,-407.0,108.5,-407.0,515.5,-149.25,1,0,0,1,1,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,,,,,0.75
377,"(-407.0, 309.5)","(-305.5, 210.5)",2,1,40680.25,31575.0,-305.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,,,,,0.75
378,"(-49.0, 0.0)","(-305.5, 108.5)",1,2,40655.75,31575.0,0.0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,,,,,0.75
379,"(-49.0, 440.5)","(-305.5, -241.5)",1,2,40851.5,32015.5,440.5,440.5,-49.0,489.5,195.75,1,0,0,1,1,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,,,,,0.75
380,"(-241.5, 309.5)","(-49.0, 309.5)",2,1,40981.75,31966.5,-49.0,309.5,-241.5,551.0,34.0,1,0,0,1,1,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,,,,,0.75
381,"(-407.0, 0.0)","(440.5, 0.0)",2,2,41202.0,31966.5,0.0,0.0,-407.0,407.0,-203.5,0,0,0,0,1,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,,,,,0.75
382,"(108.5, 309.5)","(-305.5, 210.5)",1,2,41411.0,32276.0,309.5,309.5,108.5,201.0,209.0,0,1,0,2,0,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.75
383,"(-407.0, -49.0)","(-305.5, 440.5)",2,1,41478.5,31970.5,-305.5,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,,,,,0.75
384,"(-305.5, -49.0)","(-407.0, 309.5)",2,1,41429.75,31563.5,-407.0,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,,,,,0.75
385,"(-305.5, 0.0)","(-49.0, 210.5)",2,2,41510.5,31774.0,210.5,0.0,-305.5,305.5,-152.75,0,0,0,0,1,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,,,,,0.75
386,"(108.5, 440.5)","(-241.5, 309.5)",1,2,41785.0,32214.5,440.5,440.5,108.5,332.0,274.5,0,1,0,2,0,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.75
387,"(440.5, 0.0)","(-407.0, -305.5)",1,2,42005.25,32214.5,0.0,440.5,0.0,440.5,220.25,0,0,0,1,0,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,,,,,0.75
388,"(108.5, 210.5)","(210.5, 440.5)",2,2,42330.75,32655.0,440.5,210.5,108.5,102.0,159.5,0,1,0,2,0,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.75
389,"(-49.0, 0.0)","(-407.0, -49.0)",1,2,42306.25,32655.0,0.0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,,,,,0.75
390,"(210.5, 309.5)","(-305.5, 309.5)",1,1,42566.25,32865.5,210.5,309.5,210.5,99.0,260.0,0,1,0,2,0,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.75
391,"(-241.5, 0.0)","(210.5, 440.5)",2,2,42891.75,33306.0,440.5,0.0,-241.5,241.5,-120.75,0,0,0,0,1,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
392,"(210.5, 309.5)","(210.5, 440.5)",2,2,43217.25,33746.5,440.5,309.5,210.5,99.0,260.0,0,1,0,2,0,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.75
393,"(-407.0, 309.5)","(-305.5, -49.0)",1,2,43168.5,34056.0,309.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,,,,,0.75
394,"(-305.5, -241.5)","(108.5, 309.5)",2,2,43377.5,34365.5,309.5,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
395,"(-407.0, 210.5)","(-241.5, 309.5)",2,2,43411.5,34675.0,309.5,210.5,-407.0,617.5,-98.25,1,0,0,1,1,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,,,,,0.75
396,"(-407.0, 440.5)","(-407.0, -241.5)",1,1,43428.25,34268.0,-407.0,440.5,-407.0,847.5,16.75,1,0,0,1,1,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,,,,,0.75
397,"(-305.5, -241.5)","(-305.5, 210.5)",2,2,43380.75,34478.5,210.5,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,,,,,0.75
398,"(210.5, 0.0)","(-305.5, 309.5)",1,1,43486.0,34689.0,210.5,210.5,0.0,210.5,105.25,0,0,0,1,0,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,,,,,0.75
399,"(-241.5, -49.0)","(-407.0, -49.0)",1,2,43340.75,34640.0,-49.0,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,,,,,0.75
400,"(-305.5, 440.5)","(309.5, 440.5)",2,2,43715.75,35080.5,440.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
401,"(-305.5, 108.5)","(210.5, 0.0)",2,2,43821.0,35080.5,0.0,108.5,-305.5,414.0,-98.5,1,0,0,1,1,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,,,,,0.75
402,"(210.5, 309.5)","(-49.0, 440.5)",1,2,44081.0,35390.0,309.5,309.5,210.5,99.0,260.0,0,1,0,2,0,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.75
403,"(210.5, 440.5)","(440.5, 0.0)",1,1,44406.5,35600.5,210.5,440.5,210.5,230.0,325.5,0,1,0,2,0,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,1.0,0.0,2.0,0.0,0.75
404,"(-407.0, -305.5)","(-305.5, 210.5)",2,2,44359.0,35811.0,210.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,,,,,0.75
405,"(108.5, 440.5)","(-305.5, 309.5)",1,1,44633.5,35919.5,108.5,440.5,108.5,332.0,274.5,0,1,0,2,0,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.75
406,"(-49.0, 108.5)","(-241.5, 210.5)",1,2,44663.25,36028.0,108.5,108.5,-49.0,157.5,29.75,1,0,0,1,1,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,,,,,0.75
407,"(309.5, 0.0)","(108.5, 210.5)",2,1,44822.75,36136.5,108.5,309.5,0.0,309.5,154.75,0,0,0,1,0,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
408,"(108.5, 309.5)","(-49.0, 0.0)",1,2,45031.75,36446.0,309.5,309.5,108.5,201.0,209.0,0,1,0,2,0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,1.0,0.0,2.0,0.0,0.75
409,"(-305.5, 440.5)","(210.5, 440.5)",2,1,45357.25,36656.5,210.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
410,"(-305.5, 440.5)","(-407.0, 309.5)",1,1,45424.75,36351.0,-305.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,,,,,0.75
411,"(-241.5, 108.5)","(-241.5, -49.0)",1,2,45358.25,36459.5,108.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,,,,,0.75
412,"(108.5, 309.5)","(210.5, 440.5)",2,1,45683.75,36670.0,210.5,309.5,108.5,201.0,209.0,0,1,0,2,0,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.75
413,"(-241.5, 0.0)","(-241.5, 440.5)",2,1,45783.25,36428.5,-241.5,0.0,-241.5,241.5,-120.75,0,0,0,0,1,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,,,,,0.75
414,"(-407.0, 309.5)","(-241.5, 108.5)",1,1,45734.5,36021.5,-407.0,309.5,-407.0,716.5,-48.75,1,0,0,1,1,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,,,,,0.75
415,"(108.5, 440.5)","(-49.0, 108.5)",1,1,46009.0,36130.0,108.5,440.5,108.5,332.0,274.5,0,1,0,2,0,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.75
416,"(309.5, 440.5)","(440.5, 0.0)",1,2,46384.0,36570.5,440.5,440.5,309.5,131.0,375.0,0,1,0,2,0,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,1.0,0.0,2.0,0.0,0.75
417,"(-241.5, 108.5)","(-241.5, 440.5)",2,1,46483.5,36329.0,-241.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,,,,,0.75
418,"(-407.0, -49.0)","(-49.0, 0.0)",2,1,46459.0,36280.0,-49.0,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,,,,,0.75
419,"(210.5, 440.5)","(440.5, 0.0)",1,1,46784.5,36490.5,210.5,440.5,210.5,230.0,325.5,0,1,0,2,0,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,1.0,0.0,2.0,0.0,0.75
420,"(-49.0, 309.5)","(-305.5, -49.0)",1,1,46914.75,36441.5,-49.0,309.5,-49.0,358.5,130.25,1,0,0,1,1,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,,,,,0.75
421,"(-407.0, -49.0)","(-407.0, 309.5)",2,2,46866.0,36751.0,309.5,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,,,,,0.75
422,"(-305.5, 0.0)","(-49.0, 210.5)",2,1,46946.75,36702.0,-49.0,0.0,-305.5,305.5,-152.75,0,0,0,0,1,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,,,,,0.75
423,"(-241.5, 210.5)","(-407.0, 309.5)",1,2,46931.25,36912.5,210.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,,,,,0.75
424,"(210.5, 0.0)","(309.5, 0.0)",2,2,47086.0,36912.5,0.0,210.5,0.0,210.5,105.25,0,0,0,1,0,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,,,,,0.75
425,"(210.5, 440.5)","(108.5, 440.5)",1,1,47411.5,37123.0,210.5,440.5,210.5,230.0,325.5,0,1,0,2,0,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.75
426,"(-241.5, 108.5)","(309.5, 0.0)",2,2,47566.25,37123.0,0.0,108.5,-241.5,350.0,-66.5,1,0,0,1,1,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,,,,,0.75
427,"(-305.5, -241.5)","(-305.5, 309.5)",2,2,47568.25,37432.5,309.5,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,,,,,0.75
428,"(-305.5, -49.0)","(-407.0, -49.0)",1,1,47391.0,37127.0,-305.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,,,,,0.75
429,"(-241.5, 309.5)","(210.5, 309.5)",2,1,47651.0,37337.5,210.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
430,"(-241.5, 108.5)","(108.5, 309.5)",2,2,47860.0,37647.0,309.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
431,"(309.5, 440.5)","(-407.0, 440.5)",1,1,48235.0,37956.5,309.5,440.5,309.5,131.0,375.0,0,1,0,2,0,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.75
432,"(210.5, 0.0)","(-305.5, 108.5)",1,1,48340.25,38167.0,210.5,210.5,0.0,210.5,105.25,0,0,0,1,0,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,,,,,0.75
433,"(309.5, 0.0)","(210.5, 440.5)",2,1,48665.75,38377.5,210.5,309.5,0.0,309.5,154.75,0,0,0,1,0,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
434,"(210.5, 440.5)","(-407.0, -305.5)",1,2,48991.25,38818.0,440.5,440.5,210.5,230.0,325.5,0,1,0,2,0,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,1.0,0.0,2.0,0.0,0.75
435,"(-407.0, 210.5)","(-305.5, 440.5)",2,2,49058.75,39258.5,440.5,210.5,-407.0,617.5,-98.25,1,0,0,1,1,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,,,,,0.75
436,"(-241.5, 210.5)","(-407.0, 108.5)",1,2,49043.25,39469.0,210.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,,,,,0.75
437,"(-305.5, 0.0)","(-407.0, 108.5)",2,2,48894.0,39577.5,108.5,0.0,-305.5,305.5,-152.75,0,0,0,0,1,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,,,,,0.75
438,"(108.5, 0.0)","(-241.5, 309.5)",1,2,48948.25,39577.5,0.0,108.5,0.0,108.5,54.25,0,0,0,1,0,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,,,,,0.75
439,"(108.5, 210.5)","(-49.0, 108.5)",1,2,49107.75,39788.0,210.5,210.5,108.5,102.0,159.5,0,1,0,2,0,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.75
440,"(-241.5, 108.5)","(-407.0, 309.5)",2,2,49059.0,40097.5,309.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,,,,,0.75
441,"(108.5, 0.0)","(-407.0, 210.5)",1,1,49113.25,40206.0,108.5,108.5,0.0,108.5,54.25,0,0,0,1,0,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,,,,,0.75
442,"(-305.5, -241.5)","(-49.0, 309.5)",2,2,49243.5,40515.5,309.5,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,,,,,0.75
443,"(-407.0, 0.0)","(-305.5, 440.5)",2,2,49311.0,40956.0,440.5,0.0,-407.0,407.0,-203.5,0,0,0,0,1,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,,,,,0.75
444,"(210.5, 309.5)","(-305.5, 0.0)",1,1,49571.0,41166.5,210.5,309.5,210.5,99.0,260.0,0,1,0,2,0,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,1.0,0.0,2.0,0.0,0.75
445,"(-305.5, 210.5)","(210.5, 0.0)",2,1,49676.25,41377.0,210.5,210.5,-305.5,516.0,-47.5,1,0,0,1,1,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,,,,,0.75
446,"(-407.0, 108.5)","(-241.5, 0.0)",2,2,49555.5,41377.0,0.0,108.5,-407.0,515.5,-149.25,1,0,0,1,1,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.75
447,"(210.5, 0.0)","(108.5, 309.5)",2,2,49764.5,41686.5,309.5,210.5,0.0,210.5,105.25,0,0,0,1,0,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.75
448,"(-305.5, 210.5)","(-407.0, 309.5)",1,2,49717.0,41897.0,210.5,210.5,-305.5,516.0,-47.5,1,0,0,1,1,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,,,,,0.75
449,"(-407.0, 0.0)","(-407.0, -305.5)",1,2,49513.5,41897.0,0.0,0.0,-407.0,407.0,-203.5,0,0,0,0,1,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,,,,,0.75
450,"(-305.5, -49.0)","(-305.5, 309.5)",2,1,49515.5,41591.5,-305.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,,,,,0.75
451,"(-407.0, -241.5)","(-49.0, 0.0)",2,1,49491.0,41542.5,-49.0,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,,,,,0.75
452,"(309.5, 440.5)","(440.5, 0.0)",1,2,49866.0,41983.0,440.5,440.5,309.5,131.0,375.0,0,1,0,2,0,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,1.0,0.0,2.0,0.0,0.75
453,"(-407.0, 210.5)","(-407.0, 309.5)",2,2,49817.25,42292.5,309.5,210.5,-407.0,617.5,-98.25,1,0,0,1,1,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,,,,,0.75
454,"(-241.5, -49.0)","(-49.0, 108.5)",2,2,49847.0,42401.0,108.5,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,,,,,0.75
455,"(-241.5, 210.5)","(-241.5, 440.5)",2,2,49946.5,42841.5,440.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,,,,,0.75
456,"(-305.5, 210.5)","(-241.5, 210.5)",2,1,49931.0,42600.0,-241.5,210.5,-305.5,516.0,-47.5,1,0,0,1,1,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,,,,,0.75
457,"(-49.0, 108.5)","(-49.0, 309.5)",2,1,50061.25,42551.0,-49.0,108.5,-49.0,157.5,29.75,1,0,0,1,1,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,,,,,0.75
458,"(-241.5, 108.5)","(210.5, 0.0)",2,2,50166.5,42551.0,0.0,108.5,-241.5,350.0,-66.5,1,0,0,1,1,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,,,,,0.75
459,"(309.5, 0.0)","(-241.5, 210.5)",1,2,50321.25,42551.0,0.0,309.5,0.0,309.5,154.75,0,0,0,1,0,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,,,,,0.75
460,"(-241.5, 108.5)","(-49.0, 440.5)",2,1,50517.0,42502.0,-49.0,108.5,-241.5,350.0,-66.5,1,0,0,1,1,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,,,,,0.75
