round,g1,g2,choice,coin_flip,wealth_expected,wealth_actual,realized,g1_max,g1_min,g1_range,g1_mean,g1_signs_diff,g1_both_positive,g1_both_negative,g1_count_positive,g1_count_negative,g2_max,g2_min,g2_range,g2_mean,g2_signs_diff,g2_both_positive,g2_both_negative,g2_count_positive,g2_count_negative,g2_both_gainers,g2_both_shrinkers,g2_count_gainers,g2_count_shrinkers,g1_both_gainers,g1_both_shrinkers,g1_count_gainers,g1_count_shrinkers,eta
354,"(-407.0, 210.5)","(210.5, 309.5)",2,1,42928.25,33425.0,210.5,210.5,-407.0,617.5,-98.25,1,0,0,1,1,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
355,"(210.5, 309.5)","(-305.5, -241.5)",1,1,43188.25,33635.5,210.5,309.5,210.5,99.0,260.0,0,1,0,2,0,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,1.0,0.0,2.0,0.0,0.5
356,"(108.5, 309.5)","(-49.0, 210.5)",1,2,43397.25,33945.0,309.5,309.5,108.5,201.0,209.0,0,1,0,2,0,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
357,"(-305.5, 440.5)","(-305.5, -49.0)",1,1,43464.75,33639.5,-305.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,,,,,0.5
358,"(-407.0, -241.5)","(-49.0, 210.5)",2,2,43545.5,33850.0,210.5,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,,,,,0.5
359,"(-305.5, 210.5)","(-407.0, 210.5)",1,1,43498.0,33544.5,-305.5,210.5,-305.5,516.0,-47.5,1,0,0,1,1,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,,,,,0.5
360,"(-241.5, -49.0)","(-49.0, 0.0)",2,1,43473.5,33495.5,-49.0,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,,,,,0.5
361,"(-407.0, 0.0)","(-407.0, 210.5)",2,2,43375.25,33706.0,210.5,0.0,-407.0,407.0,-203.5,0,0,0,0,1,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,,,,,0.5
362,"(108.5, 309.5)","(-407.0, -305.5)",1,2,43584.25,34015.5,309.5,309.5,108.5,201.0,209.0,0,1,0,2,0,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,1.0,0.0,2.0,0.0,0.5
363,"(-407.0, -305.5)","(-305.5, 0.0)",2,1,43431.5,33710.0,-305.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,,,,,0.5
364,"(210.5, 309.5)","(108.5, 210.5)",1,1,43691.5,33920.5,210.5,309.5,210.5,99.0,260.0,0,1,0,2,0,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.5
365,"(309.5, 0.0)","(108.5, 440.5)",2,2,43966.0,34361.0,440.5,309.5,0.0,309.5,154.75,0,0,0,1,0,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
366,"(-241.5, 210.5)","(-407.0, 210.5)",1,2,43950.5,34571.5,210.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,,,,,0.5
367,"(210.5, 440.5)","(-241.5, 309.5)",1,2,44276.0,35012.0,440.5,440.5,210.5,230.0,325.5,0,1,0,2,0,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
368,"(-407.0, 309.5)","(210.5, 440.5)",2,1,44601.5,35222.5,210.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
369,"(-407.0, 309.5)","(210.5, 309.5)",2,2,44861.5,35532.0,309.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
370,"(-305.5, 108.5)","(-305.5, 309.5)",2,2,44863.5,35841.5,309.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,,,,,0.5
371,"(-241.5, 108.5)","(-49.0, 210.5)",2,2,44944.25,36052.0,210.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,,,,,0.5
372,"(-407.0, -49.0)","(-305.5, 309.5)",2,2,44946.25,36361.5,309.5,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,,,,,0.5
373,"(-305.5, 108.5)","(108.5, 0.0)",2,2,45000.5,36361.5,0.0,108.5,-305.5,414.0,-98.5,1,0,0,1,1,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,,,,,0.5
374,"(-49.0, 440.5)","(-241.5, 210.5)",1,2,45196.25,36802.0,440.5,440.5,-49.0,489.5,195.75,1,0,0,1,1,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,,,,,0.5
375,"(-49.0, 108.5)","(-407.0, -305.5)",1,2,45226.0,36910.5,108.5,108.5,-49.0,157.5,29.75,1,0,0,1,1,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,,,,,0.5
376,"(-305.5, 0.0)","(-241.5, 210.5)",2,1,45210.5,36669.0,-241.5,0.0,-305.5,305.5,-152.75,0,0,0,0,1,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,,,,,0.5
377,"(-241.5, 210.5)","(-407.0, 0.0)",1,1,45195.0,36427.5,-241.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,,,,,0.5
378,"(-241.5, 108.5)","(-407.0, 210.5)",1,1,45128.5,36186.0,-241.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,,,,,0.5
379,"(-241.5, -49.0)","(210.5, 309.5)",2,2,45388.5,36495.5,309.5,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
380,"(108.5, 309.5)","(-305.5, 210.5)",1,2,45597.5,36805.0,309.5,309.5,108.5,201.0,209.0,0,1,0,2,0,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
381,"(-407.0, 309.5)","(-305.5, 108.5)",1,2,45548.75,37114.5,309.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,,,,,0.5
382,"(-305.5, 108.5)","(-241.5, 440.5)",2,1,45648.25,36873.0,-241.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,,,,,0.5
383,"(-49.0, 108.5)","(309.5, 0.0)",2,2,45803.0,36873.0,0.0,108.5,-49.0,157.5,29.75,1,0,0,1,1,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,,,,,0.5
384,"(440.5, 0.0)","(210.5, 0.0)",1,1,46023.25,37313.5,440.5,440.5,0.0,440.5,220.25,0,0,0,1,0,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,,,,,0.5
385,"(-305.5, 210.5)","(-407.0, 0.0)",1,2,45975.75,37524.0,210.5,210.5,-305.5,516.0,-47.5,1,0,0,1,1,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,,,,,0.5
386,"(-305.5, -241.5)","(108.5, 440.5)",2,2,46250.25,37964.5,440.5,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
387,"(-305.5, 440.5)","(-407.0, 0.0)",1,1,46317.75,37659.0,-305.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,,,,,0.5
388,"(210.5, 0.0)","(-49.0, 210.5)",1,1,46423.0,37869.5,210.5,210.5,0.0,210.5,105.25,0,0,0,1,0,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,,,,,0.5
389,"(309.5, 0.0)","(-305.5, -241.5)",1,2,46577.75,37869.5,0.0,309.5,0.0,309.5,154.75,0,0,0,1,0,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,,,,,0.5
390,"(-407.0, -241.5)","(-305.5, 210.5)",2,1,46530.25,37564.0,-305.5,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,,,,,0.5
391,"(-49.0, 210.5)","(-407.0, 440.5)",1,1,46611.0,37515.0,-49.0,210.5,-49.0,259.5,80.75,1,0,0,1,1,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,,,,,0.5
392,"(-407.0, 0.0)","(-241.5, 440.5)",2,1,46710.5,37273.5,-241.5,0.0,-407.0,407.0,-203.5,0,0,0,0,1,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,,,,,0.5
393,"(-305.5, -241.5)","(-241.5, 0.0)",2,1,46589.75,37032.0,-241.5,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.5
394,"(309.5, 440.5)","(-241.5, 309.5)",1,2,46964.75,37472.5,440.5,440.5,309.5,131.0,375.0,0,1,0,2,0,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
395,"(-241.5, 108.5)","(210.5, 0.0)",2,2,47070.0,37472.5,0.0,108.5,-241.5,350.0,-66.5,1,0,0,1,1,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,,,,,0.5
396,"(-407.0, 0.0)","(-241.5, -49.0)",2,2,46924.75,37423.5,-49.0,0.0,-407.0,407.0,-203.5,0,0,0,0,1,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,,,,,0.5
397,"(-305.5, -241.5)","(-305.5, 108.5)",2,2,46826.25,37532.0,108.5,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,,,,,0.5
398,"(210.5, 440.5)","(-241.5, 309.5)",1,1,47151.75,37742.5,210.5,440.5,210.5,230.0,325.5,0,1,0,2,0,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
399,"(108.5, 0.0)","(-49.0, 440.5)",2,1,47347.5,37693.5,-49.0,108.5,0.0,108.5,54.25,0,0,0,1,0,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,,,,,0.5
400,"(-241.5, -49.0)","(-49.0, 309.5)",2,2,47477.75,38003.0,309.5,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,,,,,0.5
401,"(-407.0, 210.5)","(-305.5, -49.0)",1,1,47379.5,37596.0,-407.0,210.5,-407.0,617.5,-98.25,1,0,0,1,1,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,,,,,0.5
402,"(-305.5, 108.5)","(-49.0, 108.5)",2,2,47409.25,37704.5,108.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,,,,,0.5
403,"(108.5, 0.0)","(-49.0, 0.0)",1,1,47463.5,37813.0,108.5,108.5,0.0,108.5,54.25,0,0,0,1,0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,,,,,0.5
404,"(-49.0, 210.5)","(-407.0, 0.0)",1,1,47544.25,37764.0,-49.0,210.5,-49.0,259.5,80.75,1,0,0,1,1,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,,,,,0.5
405,"(210.5, 440.5)","(-305.5, -49.0)",1,2,47869.75,38204.5,440.5,440.5,210.5,230.0,325.5,0,1,0,2,0,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,1.0,0.0,2.0,0.0,0.5
406,"(309.5, 0.0)","(-305.5, 210.5)",1,2,48024.5,38204.5,0.0,309.5,0.0,309.5,154.75,0,0,0,1,0,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,,,,,0.5
407,"(-241.5, 440.5)","(-305.5, 440.5)",1,1,48124.0,37963.0,-241.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,,,,,0.5
408,"(-407.0, 309.5)","(-407.0, 108.5)",1,2,48075.25,38272.5,309.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,,,,,0.5
409,"(-241.5, 210.5)","(-305.5, 210.5)",1,2,48059.75,38483.0,210.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,,,,,0.5
410,"(-305.5, 0.0)","(-407.0, -241.5)",1,1,47907.0,38177.5,-305.5,0.0,-305.5,305.5,-152.75,0,0,0,0,1,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,,,,,0.5
411,"(-241.5, 108.5)","(-305.5, -241.5)",1,2,47840.5,38286.0,108.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,,,,,0.5
412,"(-305.5, 309.5)","(108.5, 309.5)",2,2,48049.5,38595.5,309.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
413,"(-407.0, 440.5)","(-241.5, 309.5)",2,2,48083.5,38905.0,309.5,440.5,-407.0,847.5,16.75,1,0,0,1,1,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,,,,,0.5
414,"(-49.0, 309.5)","(-407.0, -241.5)",1,1,48213.75,38856.0,-49.0,309.5,-49.0,358.5,130.25,1,0,0,1,1,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,,,,,0.5
415,"(-407.0, -305.5)","(210.5, 309.5)",2,2,48473.75,39165.5,309.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
416,"(-305.5, 440.5)","(-241.5, 0.0)",1,2,48541.25,39606.0,440.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.5
417,"(210.5, 309.5)","(108.5, 309.5)",1,2,48801.25,39915.5,309.5,309.5,210.5,99.0,260.0,0,1,0,2,0,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.5
418,"(-49.0, 0.0)","(108.5, 0.0)",2,1,48855.5,40024.0,108.5,0.0,-49.0,49.0,-24.5,0,0,0,0,1,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,,,,,0.5
419,"(-407.0, -49.0)","(-49.0, 108.5)",2,2,48885.25,40132.5,108.5,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,,,,,0.5
420,"(-407.0, 309.5)","(-241.5, 309.5)",2,2,48919.25,40442.0,309.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,,,,,0.5
421,"(-241.5, 210.5)","(210.5, 309.5)",2,2,49179.25,40751.5,309.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
422,"(-407.0, 309.5)","(-49.0, 108.5)",2,2,49209.0,40860.0,108.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,,,,,0.5
423,"(-305.5, 210.5)","(-241.5, 440.5)",2,2,49308.5,41300.5,440.5,210.5,-305.5,516.0,-47.5,1,0,0,1,1,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,,,,,0.5
424,"(-49.0, 210.5)","(-407.0, 0.0)",1,2,49389.25,41511.0,210.5,210.5,-49.0,259.5,80.75,1,0,0,1,1,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,,,,,0.5
425,"(-305.5, 0.0)","(-407.0, -49.0)",1,1,49236.5,41205.5,-305.5,0.0,-305.5,305.5,-152.75,0,0,0,0,1,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,,,,,0.5
426,"(-407.0, 309.5)","(-305.5, -49.0)",1,2,49187.75,41515.0,309.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,,,,,0.5
427,"(108.5, 440.5)","(-241.5, -49.0)",1,1,49462.25,41623.5,108.5,440.5,108.5,332.0,274.5,0,1,0,2,0,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,1.0,0.0,2.0,0.0,0.5
428,"(210.5, 440.5)","(-407.0, 108.5)",1,2,49787.75,42064.0,440.5,440.5,210.5,230.0,325.5,0,1,0,2,0,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
429,"(-407.0, -49.0)","(108.5, 309.5)",2,1,49996.75,42172.5,108.5,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
430,"(440.5, 0.0)","(-305.5, 309.5)",1,1,50217.0,42613.0,440.5,440.5,0.0,440.5,220.25,0,0,0,1,0,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,,,,,0.5
431,"(-407.0, -305.5)","(-407.0, -241.5)",2,2,49892.75,42371.5,-241.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,,,,,0.5
432,"(108.5, 210.5)","(108.5, 440.5)",2,1,50167.25,42480.0,108.5,210.5,108.5,102.0,159.5,0,1,0,2,0,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.5
433,"(-241.5, 210.5)","(-305.5, -241.5)",1,2,50151.75,42690.5,210.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,,,,,0.5
434,"(309.5, 0.0)","(-241.5, 0.0)",1,1,50306.5,43000.0,309.5,309.5,0.0,309.5,154.75,0,0,0,1,0,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.5
435,"(-407.0, 0.0)","(-305.5, -241.5)",1,1,50103.0,42593.0,-407.0,0.0,-407.0,407.0,-203.5,0,0,0,0,1,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,,,,,0.5
436,"(440.5, 0.0)","(210.5, 440.5)",2,2,50428.5,43033.5,440.5,440.5,0.0,440.5,220.25,0,0,0,1,0,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
437,"(-407.0, 108.5)","(440.5, 0.0)",2,1,50648.75,43474.0,440.5,108.5,-407.0,515.5,-149.25,1,0,0,1,1,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,,,,,0.5
438,"(-305.5, -241.5)","(210.5, 440.5)",2,1,50974.25,43684.5,210.5,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
439,"(-407.0, -241.5)","(440.5, 0.0)",2,2,51194.5,43684.5,0.0,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,,,,,0.5
440,"(-305.5, 440.5)","(309.5, 440.5)",2,2,51569.5,44125.0,440.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
441,"(-49.0, 0.0)","(-305.5, 309.5)",2,2,51571.5,44434.5,309.5,0.0,-49.0,49.0,-24.5,0,0,0,0,1,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,,,,,0.5
442,"(-305.5, 210.5)","(-305.5, -241.5)",1,1,51524.0,44129.0,-305.5,210.5,-305.5,516.0,-47.5,1,0,0,1,1,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,,,,,0.5
443,"(-305.5, -241.5)","(-241.5, 0.0)",2,2,51403.25,44129.0,0.0,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.5
444,"(-305.5, 210.5)","(108.5, 440.5)",2,1,51677.75,44237.5,108.5,210.5,-305.5,516.0,-47.5,1,0,0,1,1,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
445,"(440.5, 0.0)","(-407.0, -241.5)",1,1,51898.0,44678.0,440.5,440.5,0.0,440.5,220.25,0,0,0,1,0,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,,,,,0.5
446,"(-49.0, 309.5)","(-241.5, 0.0)",1,2,52028.25,44987.5,309.5,309.5,-49.0,358.5,130.25,1,0,0,1,1,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.5
447,"(-241.5, 108.5)","(-49.0, 210.5)",2,1,52109.0,44938.5,-49.0,108.5,-241.5,350.0,-66.5,1,0,0,1,1,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,,,,,0.5
448,"(-407.0, 210.5)","(-49.0, 440.5)",2,2,52304.75,45379.0,440.5,210.5,-407.0,617.5,-98.25,1,0,0,1,1,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,,,,,0.5
449,"(-305.5, 0.0)","(-407.0, 108.5)",2,1,52155.5,44972.0,-407.0,0.0,-305.5,305.5,-152.75,0,0,0,0,1,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,,,,,0.5
450,"(-241.5, 0.0)","(108.5, 210.5)",2,1,52315.0,45080.5,108.5,0.0,-241.5,241.5,-120.75,0,0,0,0,1,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
451,"(-305.5, 440.5)","(-305.5, 108.5)",1,2,52382.5,45521.0,440.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,,,,,0.5
452,"(-407.0, -305.5)","(210.5, 0.0)",2,1,52487.75,45731.5,210.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,,,,,0.5
453,"(440.5, 0.0)","(-241.5, 0.0)",1,1,52708.0,46172.0,440.5,440.5,0.0,440.5,220.25,0,0,0,1,0,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.5
454,"(-241.5, 210.5)","(-241.5, 0.0)",1,2,52692.5,46382.5,210.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,,,,,0.5
455,"(-407.0, 210.5)","(-241.5, 440.5)",2,1,52792.0,46141.0,-241.5,210.5,-407.0,617.5,-98.25,1,0,0,1,1,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,,,,,0.5
456,"(-407.0, 0.0)","(108.5, 0.0)",2,2,52846.25,46141.0,0.0,0.0,-407.0,407.0,-203.5,0,0,0,0,1,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,,,,,0.5
457,"(108.5, 210.5)","(-407.0, 108.5)",1,2,53005.75,46351.5,210.5,210.5,108.5,102.0,159.5,0,1,0,2,0,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,1.0,0.0,2.0,0.0,0.5
458,"(-305.5, -49.0)","(-305.5, 108.5)",2,1,52907.25,46046.0,-305.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,,,,,0.5
459,"(-241.5, 210.5)","(-49.0, 309.5)",2,2,53037.5,46355.5,309.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,,,,,0.5
460,"(-305.5, 309.5)","(440.5, 0.0)",2,2,53257.75,46355.5,0.0,309.5,-305.5,615.0,2.0,1,0,0,1,1,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,,,,,0.5
461,"(-407.0, -305.5)","(-305.5, 0.0)",2,2,53105.0,46355.5,0.0,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,,,,,0.5
462,"(-241.5, -49.0)","(108.5, 0.0)",2,2,53159.25,46355.5,0.0,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,,,,,0.5
463,"(-407.0, -305.5)","(-407.0, 309.5)",2,2,53110.5,46665.0,309.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,,,,,0.5
464,"(-407.0, -305.5)","(309.5, 440.5)",2,1,53485.5,46974.5,309.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
465,"(-241.5, 0.0)","(440.5, 0.0)",2,1,53705.75,47415.0,440.5,0.0,-241.5,241.5,-120.75,0,0,0,0,1,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,,,,,0.5
466,"(-305.5, -241.5)","(210.5, 0.0)",2,2,53811.0,47415.0,0.0,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,,,,,0.5
467,"(-305.5, 0.0)","(-49.0, 108.5)",2,1,53840.75,47366.0,-49.0,0.0,-305.5,305.5,-152.75,0,0,0,0,1,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,,,,,0.5
468,"(-49.0, 210.5)","(-407.0, 108.5)",1,2,53921.5,47576.5,210.5,210.5,-49.0,259.5,80.75,1,0,0,1,1,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,,,,,0.5
469,"(-305.5, 0.0)","(210.5, 309.5)",2,1,54181.5,47787.0,210.5,0.0,-305.5,305.5,-152.75,0,0,0,0,1,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
470,"(-49.0, 309.5)","(-305.5, -241.5)",1,2,54311.75,48096.5,309.5,309.5,-49.0,358.5,130.25,1,0,0,1,1,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,,,,,0.5
471,"(-49.0, 309.5)","(108.5, 0.0)",1,1,54442.0,48047.5,-49.0,309.5,-49.0,358.5,130.25,1,0,0,1,1,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,,,,,0.5
472,"(-49.0, 108.5)","(108.5, 210.5)",2,1,54601.5,48156.0,108.5,108.5,-49.0,157.5,29.75,1,0,0,1,1,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,,,,,0.5
